id,image_path,latent_vector,cluster_label,cluster_center_distance,tsne-2d-one,tsne-2d-two
66,[당일출고] 프린팅 나염 5부소매 쉬폰 원피스 RM3OP963.jpeg,"0.049534917,0.0,0.7601639,0.0,0.0,0.2919612,0.0,0.0,0.27668348,0.0,0.07394743,0.0,1.6100641,0.0,0.0,0.0,0.2208319,0.7719238,0.38009334,0.35459292,0.20517659,0.33773383,0.39003265,0.0,0.0,0.43801194,0.0,0.0,0.05255469,0.67008686,0.0,0.0,0.0,0.5235695,1.4630885,0.50172734,0.0,1.1532032,0.0,0.04347095,0.0,0.38126892,0.0,0.26313025,0.35415238,0.0,0.6920704,1.2622234,0.0,1.1026205,0.24251528,0.0,0.0,0.0,0.0,0.0,0.0,1.2407327,0.0,0.363766,0.7943491,0.0018997788,0.8527541,1.3984885",2,1.2045989,-2.6300108,7.8332195
67,[당일출고] 하와이안 프린팅 롱원피스 RL3OP916.jpeg,"0.4312139,0.0,0.0,0.0,0.0,0.037002653,0.0,0.0,0.35839647,0.0,0.058407724,0.0,1.0682259,0.07553516,0.3779179,0.0,0.6502255,1.3227708,0.0,0.09988588,0.59667987,0.4493789,0.20921825,1.471947,0.0,0.14701605,0.0,0.0,0.13167736,0.0,0.0,0.0,0.0,0.53679633,0.47294813,0.0,0.0,1.5544621,0.24476969,0.0,0.0,0.15123618,0.5314457,0.46113834,0.0,0.0,0.09623441,1.0453209,0.0,1.3397305,0.2263583,0.1376738,0.5955795,0.0,0.0,0.0,0.0,1.0312399,0.0,0.25654382,0.5126321,0.048719645,0.56373525,1.2881823",4,1.424573,-3.7321296,-10.962434
68,[당일출고] 허리 끈 데님 미디롱 원피스 RM2OP912.jpeg,"0.37654626,0.0,0.592275,0.0,0.0,0.20120971,0.0,0.0,0.93279135,0.0,0.5196574,0.0,1.4618454,0.095829405,0.0,0.0,0.40505415,0.63757414,0.26526195,0.69594514,0.0,0.23995268,0.2839605,0.0,0.0,0.08923675,0.0,0.0,0.57884264,0.10230021,0.0,0.0,0.0,0.8977979,1.3872291,0.0,0.28587878,0.63636494,0.0,0.15854254,0.0,1.0521996,0.0,0.4615377,0.0,0.0,0.8151058,1.177748,0.0,0.5205937,0.12447171,0.56750923,0.05489397,0.5967477,0.0,0.0,0.0,0.8890375,0.0,0.72826976,0.40084696,0.0,0.6275646,0.9631822",8,1.5720096,-6.6184607,13.318459
69,[당일출고]심플 점프수트(FREE_L).jpeg,"0.5411174,0.0,0.08958331,0.0,0.0,0.6184482,0.0,0.0,1.1696647,0.0,0.18966043,0.0,0.98462546,0.12595119,0.0,0.0,0.93308145,0.5696782,0.0,0.0,0.0,0.19418573,0.006341368,0.2887414,0.0,0.0,0.0,0.0,0.32150674,0.0,0.0,0.0,0.0,0.0,0.8311033,0.20111157,0.0,1.5452497,0.32389164,0.0,0.0,0.3339648,0.0,0.50858885,0.0,0.0,0.07515517,1.2349898,0.0,1.6045474,0.34039325,0.48716146,0.19328126,0.0,0.0,0.0,0.0,0.5634978,0.0,0.58268666,0.28491896,0.0,0.32366747,0.88855076",9,1.2057874,9.390773,-2.431469
70,[당일출고]카라셔츠 레이어드 스트라이프 원피스 RL5OP902.jpeg,"0.6103632,0.0,0.25783974,0.0,0.0,0.37630752,0.0,0.0,0.0052849054,0.0,0.8440987,0.0,1.2114532,0.0,0.0,0.0,0.0,0.23450264,0.3288037,0.30302513,0.18251167,0.0,0.32524884,0.04554683,0.0,0.0,0.0,0.0,0.75953895,0.0,0.0,0.0,0.0,0.3066478,0.6436484,0.060544133,0.20002967,0.90209484,0.8472619,0.0,0.0,0.5970237,0.4162896,0.22105025,0.0,0.0,0.2571212,1.0317172,0.0,0.9154519,0.36913362,0.098765686,0.0,0.08671735,0.0,0.0,0.0,0.90115434,0.0,0.052999973,0.7281848,0.0,0.07961434,1.9130595",3,1.4057572,-0.44192517,-2.2806332
71,[당일출고]프릴 소매 금장 배색 A라인 원피스 RL5OP901.jpeg,"0.5087265,0.0,0.5512895,0.0,0.14790988,0.0,0.0,0.0,0.15289229,0.0,0.36639634,0.0,1.0969048,0.08337589,0.20846045,0.0,0.0,0.8168087,0.51162434,0.0,0.0,0.68660176,0.0,0.0,0.0,0.015917316,0.027342707,0.0,0.35676855,0.012244344,0.0,0.0,0.0,0.7728465,1.5035104,0.43259174,0.0,1.0806917,0.0,0.13401051,0.0,0.49856073,0.0,0.2904111,0.15748683,0.0,0.41530883,1.2208444,0.0,0.94199795,0.33613837,0.04316488,0.0,0.3039343,0.02633001,0.0,0.0,0.77378315,0.0,0.3603237,0.94481736,0.0,0.6223716,1.6053121",2,0.86989075,-7.021891,5.277195
72,[드넬]C자수트레이닝세트DWZ31114A.jpeg,"0.0,0.0,0.95304805,0.0,0.0,0.4889249,0.0,0.0,0.0,0.0,0.0,0.0,1.1819261,0.88903433,0.47465453,0.0,0.25443205,1.1269604,0.10690318,0.0,1.150609,0.81213284,0.6600746,0.08897522,0.0,0.0,0.0,0.0,0.78773624,0.10638142,0.0,0.0,0.0,0.46493635,1.1075416,0.3114029,0.0,1.8896062,1.2745571,0.0,0.0,0.71224815,0.53504574,0.4443928,0.0,0.0,0.8429427,0.99844134,0.0,1.7398393,0.3142696,0.0,0.6123477,0.0,0.09129,0.0,0.0,0.33775485,0.0,0.0,0.891098,0.0,0.78221285,1.8185635",7,2.1540184,-8.01176,-8.616064
73,[드넬]골드버튼원피스DWO31120A.jpeg,"0.17176303,0.0,0.8432543,0.0,0.012165874,0.6588979,0.0,0.0,0.32666945,0.0,0.0,0.0,1.3757925,0.17207909,0.0,0.0,0.34705168,0.8123237,0.008081436,0.7297938,0.35946172,0.18885234,0.6448996,0.0,0.0,0.18581215,0.0,0.0,0.84808123,0.5122156,0.0,0.0,0.0,1.0147198,1.1949815,0.5657997,0.0,1.8848827,0.72108126,0.0,0.0,0.46849406,0.0,0.21087654,0.0,0.0,1.5357873,1.5324371,0.0,1.5746871,0.06532492,0.0,0.0,0.41972524,0.0,0.0,0.0,1.0649022,0.0,0.48317945,0.5615616,0.0,0.641051,1.4762322",8,1.6699982,-9.032537,11.321455
74,[드넬]넬배색반팔원피스DWO31035A.jpeg,"0.02092582,0.0,0.3034755,0.0,0.102236986,0.09847662,0.0,0.0,0.024148643,0.0,0.010091782,0.0,1.1499025,0.0,0.36853653,0.0,0.28445816,1.1850146,0.0,0.10825318,0.37510192,0.30360466,0.2867887,0.8345231,0.0,0.25628185,0.0,0.0,0.14705603,0.0,0.0,0.0,0.0,0.29863185,0.8744136,0.15823823,0.0,1.3923769,0.46698433,0.0,0.11226359,0.12123895,0.48865286,0.4555087,0.050819874,0.0,0.41004366,1.379426,0.0,1.6046704,0.18674155,0.0,0.14252385,0.0,0.0,0.0,0.0,0.97210896,0.0,0.0,0.8054626,0.0,1.0540667,1.059703",7,1.1657397,-4.868913,-9.718924
75,[드넬]노버튼카라원피스DWO23022A.jpeg,"0.25110775,0.0,0.09289849,0.0,0.0,0.0,0.0,0.0,0.6541755,0.0,0.2712923,0.0,0.8173449,0.09546687,0.61932975,0.0,0.015032925,0.7877873,0.0,0.1726248,0.40373045,0.46709648,0.34561896,0.35186297,0.0,0.19143382,0.10345292,0.0,0.4708892,0.26722705,0.0,0.0,0.0,0.5261443,0.96419495,0.046576485,0.0,1.3001447,0.1972163,0.0,0.0,0.4163867,0.4040838,0.3343559,0.0,0.0,0.49937195,0.9981178,0.0,1.0279282,0.091550305,0.39605892,0.19798483,0.040063754,0.0,0.0,0.0,1.1349646,0.0,0.06403068,0.65038425,0.0,0.8392089,1.3614483",4,1.2132558,-3.1309412,-6.5746922
76,[드넬]다이아주름원피스DWO24164A.jpeg,"0.0,0.0,0.9725457,0.33355305,0.0,0.0,0.0,0.0,0.0,0.0,0.93942195,0.0,1.8430128,0.0,0.95712495,0.0,0.07204184,1.9348947,0.40167567,0.0,0.0,0.5869449,0.0,0.18112695,0.0,0.41111434,0.0,0.0,0.30114803,0.0,0.0,0.0,0.0,0.1885018,0.83799464,0.6236354,0.0,1.0329845,0.33736733,0.0,0.9810162,0.0,0.4804145,0.29540524,0.24392882,0.0,0.97725683,1.1014464,0.0,1.3071518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85624623,0.0,0.0,0.6168444,0.5632179,0.86224645,1.639302",7,1.8803657,-1.7181959,-16.840002
77,[드넬]동백플라워원피스DWO22298A.jpeg,"0.0,0.0,0.31740874,0.069270164,0.0,0.19302982,0.0,0.0,0.049529955,0.0,0.0,0.0,1.4659452,0.0,0.6649195,0.0,0.35012764,1.6074,0.0,0.0,0.30701494,0.697789,0.15542176,0.70375896,0.0,0.36480165,0.0,0.0,0.21793967,0.0,0.0,0.0,0.0,0.31009376,0.52790254,0.0,0.0,1.2177585,0.5335537,0.0,0.0,0.32015195,0.75026095,0.30871058,0.044707596,0.0,0.43010882,1.1900123,0.0,1.1746163,0.23647664,0.0,0.0,0.0,0.0,0.0,0.0,0.85514796,0.0,0.041728944,0.87846005,0.0429637,0.5869653,1.5771668",7,1.0062119,-2.656658,-12.9801655
78,[드넬]리본타이원피스DWO31034A.jpeg,"0.21183312,0.0,0.4447603,0.0,0.0,0.2983646,0.0,0.0,0.083754286,0.0,0.77854586,0.0,1.5252569,0.0,0.03422898,0.0,0.019100726,1.2317988,0.02686732,0.0,0.0,0.39814183,0.0,0.6411423,0.0,0.42042917,0.0,0.0,0.023013987,0.0,0.0,0.0,0.0,0.29180354,0.6193776,0.20813629,0.090841174,1.0657102,0.37142164,0.0,0.39922518,0.0,0.94183815,0.6774883,0.4534185,0.0,0.73205835,1.0811853,0.0,1.3228544,0.09584539,0.0,0.0,0.0,0.0,0.0,0.0,0.72612005,0.0,0.30965793,0.46468538,0.30887905,0.6548248,1.2526245",0,1.3594028,-1.2000364,-15.771675
79,[드넬]릴렉스무드셋업DWZ31239A.jpeg,"0.0,0.0,0.70473975,0.0,0.0,0.31507593,0.0,0.0,0.0,0.0,0.010471195,0.0,1.3661904,0.0,0.0404121,0.0,0.15775105,0.9851416,0.7189101,0.31262308,0.60605323,0.7964005,0.0,0.04977209,0.0,0.66850466,0.0,0.0,0.3235045,0.123716,0.0,0.0,0.0,0.19346386,1.0576825,0.53195953,0.0,1.3713098,0.36336726,0.0,0.0,0.5688328,0.0,0.24300559,0.1387158,0.0,1.0027387,1.0793691,0.0,1.1772778,0.19467546,0.0,0.17556028,0.0,0.0,0.0,0.0,0.25864747,0.0,0.78384066,0.644116,0.0,1.494737,1.7032001",7,1.7183372,-3.970241,11.402038
80,[드넬]스퀘어벌룬원피스DWO23156A.jpeg,"0.569036,0.0,0.6132673,0.0,0.0,0.0,0.0,0.0,0.11684848,0.0,0.17251424,0.0,1.585414,0.0,0.0,0.0,0.1825459,1.0112643,0.090523705,0.0,0.071118206,0.88347745,0.0,0.0,0.0,0.030643553,0.14981407,0.0,0.4525429,0.19821572,0.0,0.0,0.0,0.9226526,1.8327471,0.17715168,0.0,0.7376735,0.12682955,0.22825198,0.0,0.44581378,0.0,0.25818694,0.42342296,0.0,0.26009005,1.0897105,0.0,1.2635748,0.11695567,0.0,0.0,0.6294258,0.15483302,0.0,0.0,0.59287006,0.0,0.6822657,0.948411,0.0,1.2138107,1.2737651",2,1.3480908,-10.928264,4.6804914
81,[드넬]스티치데님원피스DWO31074A.jpeg,"0.42628282,0.0,0.5358137,0.0,0.0,0.10143271,0.0,0.0,0.54104185,0.0,0.32628757,0.0,1.1713023,0.027300343,0.045736894,0.0,0.012164075,0.847798,0.070697784,0.52070916,0.028389752,0.0,0.7761725,0.0,0.0,0.10847022,0.0,0.0,0.76231706,0.29201645,0.0,0.0,0.0,0.6071313,1.475738,0.28792265,0.0,1.1550876,0.5939864,0.0,0.0,0.4444367,0.0,0.48730704,0.0,0.0,0.74104995,1.3199949,0.0,1.199051,0.12315732,0.0,0.0,0.43118742,0.0,0.0,0.0,1.3063745,0.0,0.2571485,0.57333255,0.08654806,0.47767335,1.1961507",8,1.1746672,-6.4627094,2.840416
82,[드넬]슬리핏배색원피스DWO23124A.jpeg,"0.47787613,0.0,0.7929595,0.0,0.0,0.3842521,0.0,0.0,0.7002183,0.0,0.4247928,0.0,1.6030655,0.0,0.0,0.0,0.027209967,0.1670939,0.045862436,0.52328575,0.0,0.23651066,0.04856834,0.0,0.0,0.4049028,0.0,0.0,0.49226123,0.043942988,0.0,0.0,0.0,0.041795015,1.1077857,0.6151886,0.022672474,0.81328857,0.31684524,0.0,0.0,0.1126827,0.116254,0.39260215,0.0,0.0,0.7142463,1.1452501,0.0,1.5858587,0.0,0.066537365,0.0,0.14470774,0.0,0.0,0.0,0.9363178,0.0,0.3397269,0.3820168,0.07595615,0.8162514,1.1870786",1,1.0031004,2.4460745,5.3342443
83,[드넬]오르셔링원피스DWO24128A.jpeg,"0.21384752,0.0,0.14563623,0.0,0.0,0.0,0.0,0.0,0.38972172,0.0,0.43285763,0.0,1.1385355,0.0,0.31249878,0.0,0.028185595,0.64759815,0.0,0.44048828,0.5782925,0.0,0.4087591,0.27221158,0.0,0.33711514,0.0,0.0,0.3942948,0.16649571,0.0,0.0,0.0,0.28930634,1.1500418,0.2183665,0.0,1.2303843,0.43488717,0.0,0.0,0.2640314,0.0,0.43259084,0.0,0.0,0.39548358,1.1404247,0.0,1.2523485,0.11643913,0.2026554,0.17912234,0.0,0.0,0.0,0.0,1.223632,0.0,0.2205466,0.66571516,0.12045722,0.8830671,1.2210156",3,1.0409874,2.6201832,-3.1203992
84,[드넬]오마이원피스DWO32020A.jpeg,"0.50700283,0.0,0.78146815,0.0,0.0,0.76453173,0.0,0.0,0.20156139,0.0,0.38521513,0.0,1.6807396,0.0,0.0,0.0,0.015609503,0.7476345,0.16940686,0.4649125,0.0,0.59933144,0.0,0.2068478,0.0,0.733604,0.0,0.0,0.029358566,0.0,0.0,0.0,0.0,0.36499637,1.012485,0.6835585,0.070857346,1.2181258,0.2996237,0.0,0.094003975,0.0,0.18235174,0.36290333,0.5698669,0.0,1.313429,1.1507472,0.0,2.0872383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4499123,0.0,0.26414743,0.0990839,0.18191983,1.0988226,0.9877694",1,1.7412958,0.665451,9.558174
85,[드넬]제티아노락반바지세트DWZ31048A.jpeg,"0.0,0.0,1.1192597,0.08443165,0.0,0.27616507,0.0,0.0,0.27551022,0.0,0.4983281,0.0,1.368614,0.0,0.52231437,0.0,0.0,1.649219,0.57932734,0.0,0.0,0.6973506,0.0,0.8193248,0.0,0.7148926,0.0,0.0,0.22002044,0.0,0.0,0.0,0.0,0.0,0.36005497,0.6283084,0.06852186,1.3715136,0.7768109,0.0,0.77343327,0.0,1.1402762,0.5818863,0.39554104,0.0,1.3842545,0.9467858,0.0,1.3246279,0.2042906,0.41802052,0.1921443,0.0,0.0,0.0,0.0,0.0,0.0,0.31210726,0.8297164,0.11251083,0.86650133,1.8407943",7,1.8599524,-2.7457097,-16.3515
86,[드넬]코코금장트위드자켓원피스DWO24051A.jpeg,"0.46935046,0.0,0.80559844,0.0151055455,0.0,0.5389491,0.0,0.0,0.43931484,0.0,0.0,0.0,1.5659168,0.019979164,0.6805806,0.0,0.0,0.9678682,0.0,0.18236493,0.41864628,0.4828231,0.20160109,0.0,0.0,0.17864132,0.025392532,0.0,0.72722524,0.38272518,0.0,0.0,0.0,0.8770282,1.3743306,0.31540015,0.0,1.2688928,0.30171126,0.0,0.11485064,0.39154428,0.0,0.3418432,0.08350265,0.0,0.45410955,1.3988194,0.0,1.4220078,0.0,0.0,0.001875788,0.04171139,0.0,0.0,0.0,1.0373327,0.0,0.0,0.49178955,0.0,0.9740277,1.5463302",2,1.3200625,-4.637293,7.5037236
87,[드넬]트위드투피스DWZ31063A.jpeg,"0.34059006,0.0,0.72216964,0.0,0.0,0.6017635,0.0,0.0,0.1805698,0.0,0.07578853,0.0,1.5140343,0.0,0.5364153,0.0,0.21535465,0.83210206,0.44118348,0.0,0.014816135,0.968755,0.0,0.17942446,0.0,0.23199943,0.0,0.0,0.42938262,0.21991882,0.0,0.0,0.0,0.24859369,1.0495427,0.514497,0.0,1.0547497,0.14511758,0.0,0.047894716,0.0,0.45731318,0.0,0.48436975,0.0,1.0747025,1.0156391,0.0,1.2325997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6045058,0.0,0.34167552,0.68230647,0.025890052,0.9616364,1.5470798",7,1.4335307,-3.9543273,10.230792
88,[드넬]포켓카라데님원피스DWO24258A.jpeg,"0.028526455,0.0,0.996748,0.22413403,0.19393593,0.2700106,0.0,0.0,0.0,0.0,0.13629332,0.0,1.1919832,0.0,0.24667537,0.0,0.020915724,1.4949307,0.2676267,0.05077219,0.0,0.5852041,0.63741165,0.0,0.0,0.0,0.0,0.0,0.67923737,0.48781183,0.0,0.0,0.0,0.8898087,1.5453625,0.6520463,0.0,1.3626814,0.21896735,0.23050697,0.0,0.7713614,0.0,0.012976795,0.0,0.0,0.5979785,1.4811184,0.0,0.81621325,0.0,0.0,0.0,0.15900223,0.0,0.0,0.0,1.2842102,0.0,0.09184033,0.89813197,0.13342705,0.4399853,1.7422945",2,1.522883,-9.717951,5.896285
89,[드넬]훌프랜드원피스DWO24135A.jpeg,"0.42967188,0.0,0.18433326,0.0,0.0,0.28015143,0.0,0.0,0.6380949,0.0,0.39379844,0.0,1.0522215,0.41831392,0.2900569,0.0,0.30261737,0.14742082,0.0,0.38488007,0.27291963,0.17768413,0.12021142,0.0,0.0,0.1100255,0.0,0.0,0.5259953,0.11082932,0.0,0.0,0.0,0.3914603,0.78240997,0.16606843,0.0,1.0140868,0.57082266,0.0,0.0,0.13642713,0.21985018,0.20552212,0.0,0.0,0.19658983,1.1792781,0.0,0.8446345,0.0,0.8124566,0.06061098,0.24245353,0.0,0.0,0.0,1.0413606,0.0,0.18547052,0.78931797,0.0,0.4430941,1.1016215",3,1.0515509,3.6562204,0.7924608
90,[루시다]로네 빅 카라 원피스.jpeg,"0.039518654,0.0,0.0,0.0,0.0,0.39645594,0.0,0.0,1.1482322,0.0,0.06346935,0.0,1.5096308,0.0,0.0,0.0,0.7616635,0.44741493,0.0,0.39223626,0.4238811,0.079163924,0.0032621622,0.0,0.0,0.5835202,0.0,0.0,0.45379674,0.24375983,0.0,0.0,0.0,0.5210331,0.8204258,0.63698757,0.022998184,0.98833054,0.49173287,0.0,0.015601933,0.68289304,0.0,0.2461825,0.0,0.0,0.43579417,1.1992346,0.0,1.004557,0.0,0.2467309,0.53236735,0.0,0.0,0.0,0.0,1.2746503,0.0,0.64828384,0.16651803,0.0,0.8481264,1.1031811",9,1.3524613,10.122319,-4.3350587
91,[루시다]미로 핀턱 원피스.jpeg,"0.2920295,0.0,0.23865752,0.0,0.4527437,0.0,0.0,0.0,0.56078017,0.0,0.0,0.0,0.98960614,0.0,0.11659044,0.0,0.892876,1.2278516,0.0,0.42612773,0.54469854,0.49375135,0.14785661,0.4451942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5377078,0.92511475,0.04064116,0.0,1.5157431,0.45205593,0.0,0.0,0.3810355,0.071470864,0.5250965,0.0,0.0,0.0,1.3781042,0.0,1.4002416,0.7658994,0.0,0.6794647,0.11340617,0.6194302,0.0,0.0,0.10481241,0.0,0.7052161,1.2315339,0.0,1.3414725,1.5720809",4,1.598313,-8.88936,-6.344498
92,[루시다]에이드 셔츠 원피스.jpeg,"0.23101258,0.0,0.64709747,0.0,0.0,0.0,0.0,0.0,0.19274013,0.0,0.46180803,0.0,1.321718,0.0,0.2605714,0.0,0.0,0.58537436,0.25974786,0.2509205,0.0,0.30878747,0.31121454,0.0,0.0,0.42724514,0.0,0.12280555,0.2750787,0.28285432,0.0,0.0,0.0,0.5552228,1.2454822,0.2815085,0.0,0.90853465,0.2279875,0.34143198,0.0,0.63698626,0.076287955,0.20439169,0.0,0.0,0.3062656,1.1082171,0.0,0.50668323,0.11155472,0.0,0.0,0.15820548,0.0,0.0,0.0,1.1047783,0.0,0.29114246,0.85788536,0.0,0.38886803,1.082318",2,1.1278526,-8.064404,1.7192385
93,[루시다]에타 아노락 퍼프 원피스.jpeg,"0.7337487,0.0,0.7685913,0.0,0.33982974,0.55264103,0.0,0.0,0.365924,0.0,0.0,0.0,1.3729725,0.1704414,0.20286772,0.0,0.27841264,0.83511436,0.42959237,0.0,0.55019045,0.77421415,0.11389087,0.42739016,0.0,0.2210384,0.0,0.0,0.08982626,0.15968302,0.0,0.0,0.0,0.7042621,1.7910678,0.32327306,0.0,1.5484849,0.0,0.10591744,0.0,0.6978672,0.0,0.20405896,0.15151167,0.0,0.6493999,1.3344302,0.0,1.2016838,0.19100568,0.0,0.19331592,0.3180529,0.23080489,0.0,0.0,0.5719847,0.0,0.51430774,0.75893545,0.0,1.0926763,1.5686741",2,1.5054592,-13.835204,5.8961396
94,[루시다]지크 린넨 원피스.jpeg,"0.0,0.0,0.48092192,0.0011735857,0.0,0.40932864,0.0,0.0,0.0,0.0,0.3464011,0.0,1.3086479,0.0,0.29751784,0.0,0.057025716,1.2959707,0.0,0.0,0.2749973,0.3627424,0.35047507,0.67497563,0.0,0.7855429,0.0,0.0,0.38757828,0.0,0.0,0.0,0.0,0.25690812,1.2040025,0.3940703,0.0,1.6398062,0.7208214,0.0,0.30415612,0.0,0.6212197,0.27220237,0.10185012,0.0,1.0354254,1.2259514,0.0,1.3590009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0604945,0.0,0.0,0.7061684,0.14697583,1.0050678,1.5672029",7,1.0397657,-2.7019742,-14.551483
95,[루시다]파운 바스락 원피스.jpeg,"0.051139235,0.0,0.0,0.0,0.34263268,0.0071213692,0.0,0.0,0.5542927,0.0,0.30451453,0.0,1.0404171,0.0,0.16379982,0.0,0.65037775,0.68214405,0.0,0.38543874,0.12949376,0.13049144,0.27025014,0.7336117,0.0,0.2715539,0.0,0.0,0.10294594,0.0,0.0,0.0,0.0,0.13585117,0.6966222,0.13125247,0.0,1.4055632,0.20477888,0.0,0.0,0.24646516,0.0760511,0.3519098,0.0,0.0,0.42911166,0.7444097,0.0,1.0333991,0.00548777,0.56265414,0.7339301,0.0,0.0,0.42196596,0.0,1.0597084,0.0,0.19199967,0.878843,0.0,0.95474327,1.2250768",4,1.2168152,6.8892508,-7.507786
96,[르니앤맥코이] 트렌치 집업 스타일 언발 플레어 원피스 MK04OP400HJJ MK09OP002HJY.jpeg,"0.0,0.0,0.84839,0.0,0.13125128,0.0,0.0,0.0,0.39184272,0.0,0.0,0.0,1.1245086,0.25910366,0.1759867,0.0,0.0,0.5142194,0.6349574,0.5162977,0.36443704,0.5220111,0.5560756,0.0,0.0,0.34469897,0.03547001,0.0,0.24037391,0.69670624,0.0,0.0,0.0,0.77952874,1.470302,0.07208314,0.0,1.149013,0.0,0.0,0.0,0.49423108,0.0,0.4309722,0.0,0.0,0.18477546,1.5181797,0.0,0.9917272,0.02168779,0.0,0.0,0.0,0.13561627,0.0,0.0,0.75150377,0.0,0.25226045,0.9153144,0.0,0.93951696,1.7676585",2,1.1799378,-12.854066,3.7549324
97,[르니앤맥코이] 포스트카드 드로잉 5부소매 리본벨트 원피스 LJ08OP103 LK08OP101.jpeg,"0.4534669,0.0,0.014673248,0.0,0.0,0.363825,0.0,0.0,0.20389876,0.0,0.13574186,0.0,1.364345,0.0,0.0,0.0,0.43319917,0.71062654,0.0,0.3690314,0.17591423,0.011195183,0.018980786,0.73155975,0.0,0.34668404,0.0,0.0,0.16846403,0.0,0.0,0.0,0.0,0.10803762,0.7614169,0.0,0.011810422,1.1112092,0.43786365,0.0,0.0,0.06742874,0.41352493,0.558883,0.14313431,0.0,0.127092,1.3465616,0.0,1.4940357,0.22531632,0.23316447,0.21489641,0.0,0.0,0.0,0.0,1.1279777,0.0,0.28192014,0.7055532,0.12961179,0.8768002,0.9113457",0,1.2698498,5.4942937,-7.455538
98,[미니멈] 니트 카라 버튼 원피스 MWCGKO8010.jpeg,"0.40817693,0.0,0.47188306,0.0,0.0,0.9157319,0.0,0.0,0.0,0.0,0.24433643,0.0,1.2123187,0.0,0.13553025,0.0,0.0,0.0,0.16155145,0.70574826,0.12499136,0.0,0.25927258,0.0,0.0,0.19417499,0.0,0.0,0.95819855,0.19950333,0.0,0.0,0.0,0.65829366,0.720013,0.0,0.0,1.0086799,0.17604715,0.0,0.0,0.12873057,0.3167739,0.7134476,0.0,0.0,0.6046874,1.841937,0.0,1.5245798,0.09474186,0.5103416,0.0,0.34494573,0.0,0.0,0.0,0.6906816,0.0,0.2783476,0.5595906,0.0,0.21033025,1.3448397",5,0.8437961,8.874051,8.565016
99,[미니멈] 배색 카라 원피스 MWDGWO9140.jpeg,"0.71856594,0.0,0.25583348,0.0,0.0,0.59672236,0.0,0.0,0.18840799,0.0,0.5511595,0.0,1.2932594,0.0,0.0,0.0,0.0,0.17736068,0.0,0.58087194,0.0,0.0,0.42139506,0.0,0.0,0.24445114,0.0,0.0,0.54366827,0.23056981,0.0,0.0,0.0,0.40276802,0.88907844,0.19111341,0.14191794,1.1410686,0.31843108,0.1575653,0.0,0.3565207,0.44978303,0.4491172,0.0,0.0,0.33593145,1.17062,0.0,1.2095057,0.07274863,0.46419665,0.0,0.32026047,0.0,0.0,0.0,1.3266072,0.0,0.0,0.8953186,0.10522863,0.59686196,1.3313766",3,1.0678707,3.4053948,-0.59862816
100,[미니멈] 보카시 니트 후드 롱원피스 MVAAKO1040.jpeg,"0.48763722,0.0,0.46278548,0.0,0.0,0.6318674,0.0,0.0,0.2565975,0.0,0.60761,0.0,1.1820133,0.04125054,0.41090912,0.0,0.0,0.16368517,0.10796514,0.59692943,0.0,0.0,0.47067696,0.0,0.0,0.52638185,0.0,0.0,0.7536528,0.45490474,0.0,0.0,0.0,0.53957474,0.79278624,0.0038997233,0.0,1.1728449,0.16508448,0.0,0.0,0.18678528,0.7514748,0.5039791,0.068773866,0.0,0.60275537,1.5821757,0.0,1.1007285,0.0,0.60658354,0.0,0.11520219,0.0,0.0,0.0,0.97720045,0.0,0.0,0.82790065,0.16670385,0.3747814,1.6433512",5,1.3679738,4.394358,10.845302
101,[미니멈] 울 플리츠 랩 원피스 MWDGWO0120.jpeg,"0.50604665,0.0,0.4097559,0.0,0.0,0.9156382,0.0,0.0,0.047860164,0.0,0.20074838,0.0,1.1299136,0.0,0.0,0.0,0.0,0.0,0.0,0.6758884,0.17212127,0.0,0.16397668,0.0,0.0,0.13513306,0.0,0.0,0.92484856,0.23551902,0.0,0.0,0.0,0.7493559,0.7904359,0.0,0.0,0.9633533,0.24164811,0.046673805,0.0,0.05909729,0.32179984,0.87981033,0.0,0.0,0.46909344,1.9497727,0.0,1.6603469,0.18525192,0.47322243,0.0,0.37579796,0.0,0.0,0.0,0.6497435,0.0,0.474345,0.55603355,0.0,0.44965228,1.4843259",5,0.8445227,8.870449,8.33625
102,[미니멈] 플레어 심플 원피스 MUDAWO1070.jpeg,"0.8145636,0.0,0.66674346,0.0,0.0,0.4006633,0.0,0.0,0.026123166,0.0,0.44220284,0.0,1.2980878,0.0,0.0,0.0,0.0,0.0,0.5059062,0.24212298,0.0,0.0,0.023425013,0.0,0.0,0.32586592,0.0,0.01276703,1.1439102,0.15681478,0.0,0.0,0.0,0.49085683,1.0647254,0.0,0.1970529,0.86442304,0.50418705,0.2059274,0.036044247,0.078121915,0.0,0.6908877,0.0,0.0,0.0,2.0061677,0.0,1.2031486,0.057403073,0.28382522,0.0,0.35814708,0.0,0.0,0.0,1.216874,0.0,0.3129665,0.8266722,0.0,0.41947234,1.6839964",5,1.3726128,-13.084237,-2.4285595
