id,image_path,latent_vector,cluster_label,cluster_center_distance,tsne-2d-one,tsne-2d-two
20,AEE1PT005.jpg,"0.4408902,0.73217833,0.0,0.0,0.026582895,0.1518759,0.0,0.0,0.53187644,0.0,0.0,0.12988096,0.47589856,0.6773961,0.0,0.2806169,0.38499072,0.0,0.0,0.81974757,0.27775264,0.0,0.22275554,0.0,0.0,0.0,0.0061518634,0.0,0.0,0.0,0.0,0.6725099,0.33466673,0.39031255,0.05071303,0.60629153,0.5219766,0.0,0.34275773,0.79903966,0.46596003,0.0,1.0381373,0.9813794,0.0,0.0,0.34157223,0.0,0.0,0.29217342,0.0,0.7266616,0.0,0.0,0.55683774,0.0,0.89832544,0.26850906,0.92088777,0.43062082,0.0,0.0,0.0,0.53151774",5,1.4077952,52.074,17.846174
21,AEF8PT007.jpg,"0.11304305,0.21471788,0.0,0.11701168,1.0035292,0.6440728,0.0,0.0,0.28923675,0.0,0.0,0.7108381,0.0,0.4560543,0.46490884,0.84070987,0.6950551,0.0,0.25337198,0.40786758,0.0,0.55461717,0.0,0.15267856,0.11044327,0.0,0.53574735,0.0,0.0,0.0,0.29039338,1.1589969,0.05735287,0.46571395,0.12558855,0.51753557,0.0,0.0,0.0,0.0,0.1873427,0.0,0.03343398,0.21609351,0.13833301,0.8586836,0.10494904,0.0,0.36493972,0.28698105,0.0,0.36615506,0.5377887,0.0,0.34348762,0.0,0.0,0.0,0.35236195,0.503833,0.22948281,0.0,0.0,0.2564843",4,1.6944405,47.808174,2.2608955
22,AEL7KN812.jpg,"0.12216178,0.15044011,0.0,0.15841757,0.0,0.0,0.32506195,0.0,0.0,0.0,0.0,0.73174953,0.0,0.048112355,0.8743233,0.0,0.060670502,0.0,0.9371622,0.022746246,0.7768871,0.0,1.0329543,0.710243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13249673,0.0,0.0,0.0,0.0,0.0,0.0,0.31564778,0.4575301,0.12761712,0.038919594,0.14048484,0.51891273,0.0,1.1995596,0.0,0.0,0.3912364,0.0,0.0,0.0,0.0,0.0,0.22967827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8840948,0.0",2,2.8050888,-40.8714,2.7467668
23,ADL9TS009.jpg,"0.0,0.0,0.0,0.25680125,0.30651775,0.0,0.0,0.0,0.079573624,0.0,0.19050021,0.72663736,0.0,0.086294055,0.092708394,0.21161452,0.08362184,0.0,0.0,0.0,0.0,0.25006422,0.42689633,0.0,0.7256233,0.0,0.2520963,0.0,0.0,0.0,0.0,0.06575986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43738458,0.0,0.0,0.23000737,0.0,0.3124725,0.0,0.0,0.0,0.31973496,0.0,0.0,0.54190344,0.0,0.0,0.0,0.08350826,0.0,0.0,0.31620038,0.0,0.0,0.0,0.4506371",0,1.1317228,6.03951,-11.187742
24,AED1JK006.jpg,"0.29109123,0.8790416,0.0,0.0,0.0,0.25583136,0.0,0.0,0.0,0.0,0.08164941,0.9140618,0.0,0.4155137,0.5211515,0.951305,0.0,0.0,0.19019078,0.0,0.5696019,0.0,0.0,0.7178132,0.0,0.0,0.35491377,0.0,0.0,0.0,0.93071765,0.56598574,0.0,0.17744048,0.0,1.0064425,0.0,0.0,0.50379753,0.4126733,0.18802181,0.0,0.19418186,0.0024886578,0.0,1.204789,0.0,0.0,0.06548026,1.4770916,0.0,0.0,0.0,0.0,1.0949497,0.0,0.05122728,0.0,0.063238576,0.0,0.26326242,0.0,0.23291348,0.0",9,2.3412175,36.644157,15.215295
25,AEA1KT001.jpg,"0.0,0.0,0.0,0.12426509,0.6376411,0.2900924,0.0,0.0,0.0,0.0,0.512254,0.43166107,0.0,0.0,0.23470138,0.0,0.005114207,0.0,0.0,0.08067347,0.0,0.43264395,0.1908631,0.0,0.059251443,0.0,0.32113522,0.0,0.0,0.0,0.014546276,0.10650832,0.0,0.0,0.0,0.45101178,0.0,0.0,0.4470091,0.0,0.22462738,0.0,0.0,0.434893,0.015073484,0.0,0.0,0.0,0.3595465,0.22756433,0.0,0.0,0.1998315,0.0,0.0,0.0,0.2145063,0.0,0.0,0.32488847,0.0,0.0,0.16278708,0.32098216",1,1.0559989,0.29211685,-27.719528
26,AEC8CD004.jpg,"0.0,0.0,0.0,0.067380436,0.28716022,0.0,0.15175565,0.0,0.12688461,0.0,0.099062294,0.32166478,0.0,0.0,0.0,0.27110103,0.22606005,0.0,0.0,0.032622408,0.2662242,0.74618495,0.48448855,0.0,0.01994804,0.0,0.0,0.0,0.0,0.0,0.3103624,0.019223655,0.0,0.0,0.29390746,0.62880486,0.0,0.0,0.22957128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19276555,0.0,0.09418132,0.0,0.0,0.26423013,0.34208295,0.0,0.0,0.0,0.7583334,0.44554105,0.0,0.16064025,0.0,0.0,0.0,0.49250945",1,1.1009706,-11.258939,-40.815876
27,AEA7CD002.jpg,"0.3977388,0.54719234,0.0,0.0,0.39124092,0.0,0.0,0.0,0.0,0.0,0.0,0.9031144,0.0,0.21124458,0.0,0.25624272,0.0,0.0,0.0,0.4712248,0.3162109,0.08618862,0.0,0.0,0.1235557,0.0,0.12514457,0.0,0.0,0.0,0.5107843,0.18625401,0.0,0.55437124,0.039440338,0.5790351,0.10969312,0.0,0.5480045,0.43767703,0.78778756,0.0,0.44065827,0.18242969,0.33385023,0.15239872,0.47243875,0.0,0.0,0.11079291,0.0,0.31591988,0.515858,0.0,0.0,0.0,0.31648982,0.49740633,0.7737467,0.19635646,0.0,0.0,0.0,0.9138038",4,1.4622056,37.07452,0.8596217
28,AED1OP005.jpg,"0.0,0.34302476,0.0,0.036005244,0.0,0.0,0.0,0.0,0.0,0.0,0.44444704,0.61851037,0.0,0.0,0.3969341,0.181667,0.0,0.0,0.10322062,0.07056573,0.6380112,0.09889344,0.3397003,0.0,0.0,0.0,0.17845844,0.0,0.0,0.0,0.0,0.0463847,0.0,0.0,0.120542504,0.6126872,0.09378836,0.0,0.7392939,0.0,0.4633249,0.0,0.06566637,0.12840213,0.41745365,0.26726413,0.0,0.0,0.3208634,0.058416694,0.0,0.32675546,0.2158124,0.0,0.08373192,0.0,0.33152366,0.8171406,0.0,0.3808733,0.115462825,0.0,0.44571403,0.17108342",1,1.3070344,-10.067549,-34.079727
29,AED8OP021.jpg,"0.30329812,0.42800173,0.0,0.3220553,0.0,0.0,0.0,0.0,0.45619136,0.0,0.0,0.0,0.0,0.0,0.22395389,0.89604425,0.0,0.0,0.36930957,0.2360067,0.56213087,0.0,0.4637489,0.10308899,0.0,0.0,0.0,0.0,0.0,0.0,0.53172296,0.047823846,0.5557651,0.0,0.22655311,0.005967142,0.013882675,0.0,0.24773565,0.0,0.20039329,0.0,0.7719402,0.08271064,0.0,0.16352092,0.0,0.0,0.0071201418,0.4683254,0.0,0.12526993,0.0,0.0,0.15150243,0.0,0.483393,0.27119124,0.0,0.41646424,0.0,0.0,0.0,0.3355599",9,1.2857623,16.793901,18.65377
30,AEH8JK001.jpg,"0.72154945,0.56814635,0.0,0.1261786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73639435,0.0,0.0,0.0,0.6866424,0.0,0.0,0.2877238,0.51819897,0.5551164,0.0,0.0,0.0,0.42654523,0.0,0.0,0.0,0.0,0.0,0.46805805,0.0,0.0,0.0,0.0,0.14086652,0.0,0.0,0.21047294,0.0,0.0,0.0,0.086377926,0.0,0.098976694,0.07869007,0.0,0.0,0.03487265,0.4334174,0.0,0.0,0.4566016,0.0,0.0,0.0,0.45230857,0.2240738,0.41003555,0.0,0.0,0.0,0.0,0.4299312",9,1.3112191,4.209746,23.977734
31,AEL5OP001.jpg,"0.6812215,0.1483957,0.0,0.29692572,0.20222214,0.0,0.5149995,0.0,0.099133536,0.0,0.02651436,0.28419286,0.8158287,0.0,0.0,0.2214916,0.17905909,0.0,0.0,0.0,0.7713374,0.48978356,0.0,0.2780668,0.2861756,0.0,0.0,0.0,0.0,0.0,0.033447146,0.30381975,0.16277057,0.28002498,0.4000708,0.0,0.4754192,0.0,0.6583198,0.0,0.0,0.23763487,0.0,0.4161482,0.7719087,0.24261875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49422127,0.61635464,0.0,0.016194604,0.0,0.0,0.0,0.0,0.0,0.0",7,1.1180171,-64.101906,6.9676065
32,AEG1TS004.jpg,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28826466,0.0,0.21871419,0.03836909,0.0,0.33037612,0.0,0.0,0.0,0.0,0.0,0.49658486,0.20115462,0.11276042,0.7595791,0.0,0.25509593,0.0,0.5444295,0.0,0.0,0.0,0.0,0.092452705,0.0,0.27309063,0.008355444,0.38551694,0.0,0.0,0.041891173,0.0,0.72990894,0.0,0.19855413,0.26597148,0.0,0.19490336,0.33037424,0.0,0.032515258,0.0,0.0,0.2541318,0.008018209,0.0,0.0,0.0,0.32817972,0.07266708,0.0,0.078971885,0.0,0.0,0.0,0.3250893",1,1.206133,6.518856,-25.938452
33,AEL5TS006.jpg,"0.0,0.0,0.0,0.0,0.59486055,0.0,1.2468624,0.0,0.0,0.0,0.0,0.31877625,0.0,0.0,0.16796595,0.24946746,0.13361861,0.0,0.3151769,0.0,0.34679952,0.6252651,0.22106388,0.0,0.02545201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5818674,0.0,0.0,0.1765018,0.0,0.62294877,0.0,0.36017603,0.4557767,0.0,0.026835725,0.45556265,0.0,0.0,0.0,0.28395286,0.0,0.0,0.0,0.06734501,0.0,0.5321305,0.870604,0.0,0.25020888,0.0,0.0,0.05619086,0.0,0.0,0.0",7,1.6335717,-53.432194,17.074245
34,AEF8VT006.jpg,"0.025785841,0.15876286,0.0,0.2499172,0.12761895,0.13811262,0.05459164,0.0,0.6530254,0.0,0.05405456,0.8505437,0.045962796,0.20243737,0.06764935,0.18116912,0.0,0.0,0.1912393,0.0,0.14189108,0.20908055,0.14008419,0.0,0.18521723,0.0,0.0,0.0,0.0,0.0,0.0,0.33813742,0.0,0.40692142,0.0537231,0.64524144,0.0,0.0,0.38653335,0.0,0.0,0.0035594068,0.0,0.19433865,0.0,0.50857925,0.08585455,0.0,0.0,0.0,0.0,0.0,0.5225359,0.0,0.5096657,0.044046663,0.022637434,0.3593629,0.0,0.0,0.0,0.0,0.0,0.49201623",0,1.2086581,18.603563,-7.722519
35,ADL9KT002.jpg,"0.0,0.0,0.0,0.6471345,0.3234246,0.0,0.0,0.0,0.71326935,0.0,0.6328224,0.6909512,0.0,0.0,0.43241352,0.14166662,0.0,0.0,0.24580643,0.0,0.0,0.24010333,0.5469895,0.0,0.3119621,0.0,0.0,0.0,0.0,0.0,0.0,0.009026075,0.0,0.2634081,0.0,0.25086808,0.0,0.0,0.2562354,0.0,0.0,0.0,0.0,0.7762757,0.19111536,0.37221125,0.0,0.0,0.0,0.004647603,0.0,0.0,0.5694459,0.0,0.0,0.34215957,0.0,0.3714016,0.0,0.0,0.24463816,0.0,0.0,0.4246982",0,1.4501771,-3.5123107,-9.1563015
36,AEC8JK003.jpg,"0.0,0.0,0.0,0.32618678,0.0,0.0,0.0,0.0,0.1320602,0.0,0.73756146,0.16416666,0.0,0.0,0.3460097,0.10826706,0.19487455,0.0,0.21621756,0.0,0.23691085,0.0,0.24854955,0.0,0.1731225,0.0,0.0,0.0,0.0,0.0,0.17776373,0.0,0.0,0.0,0.075752236,0.0,0.1795593,0.0,0.0,0.0,0.34389672,0.0,0.4177419,0.61398023,0.0,0.030935112,0.0,0.0,0.30532324,0.45772994,0.0,0.0,0.64281,0.0,0.0,0.02016501,0.0,0.1823785,0.0,0.20932953,0.11603986,0.0,0.0,0.53132296",3,1.0967723,-1.6492118,-0.46928978
37,AEJ2PT401.jpg,"0.6437198,0.0,0.0,0.19867073,0.6128839,0.0,0.72598195,0.0,0.20660856,0.0,0.3086674,0.113157354,0.6602184,0.0,0.0,0.036607705,0.36309505,0.0,0.23909535,0.24012253,0.9605243,0.0,0.23153661,0.0,0.42363682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7068579,0.082917444,0.0,0.33212796,0.0,0.48104504,0.0,0.6267605,0.5372876,0.3781784,0.42472923,0.76336,0.0,0.39105088,0.0,0.098593324,0.0,0.0,0.0,0.0,0.0,0.4559922,0.84730357,0.0,0.16407068,0.0,0.057806198,0.075291514,0.0,0.0,0.0486655",8,1.4874159,-64.841545,9.785
38,AEE1VT003.jpg,"0.0,0.025464274,0.0,0.2228146,0.3681442,0.20952024,0.0,0.0,0.5420264,0.0,0.15422994,0.45287797,0.0,0.42856416,0.099224314,0.6805371,0.23817919,0.0,0.50062335,0.5849066,0.16437504,0.08180236,0.44220984,0.0522507,0.0,0.0,0.48649108,0.0,0.0,0.0,0.0,0.47676098,0.0,0.16117354,0.48232824,0.37734693,0.2373604,0.0,0.15510957,0.0,0.54676497,0.0,0.77031547,0.4694097,0.0,0.15436074,0.06525545,0.0,0.023777353,0.35812098,0.0,0.5153683,0.22470452,0.0,0.52124506,0.0,0.21949643,0.7536497,0.0,0.7320017,0.11323248,0.0,0.04092648,0.33294532",6,1.0022985,37.723526,-30.022951
