id,image_path,latent_vector,cluster_label,cluster_center_distance,tsne-2d-one,tsne-2d-two
71,[당일출고]프릴 소매 금장 배색 A라인 원피스 RL5OP901.jpeg,"0.0,0.0,0.0,0.5298546,0.0,0.5935234,0.0,0.8082416,0.0,0.3715887,0.0,0.81766135,0.0,0.0,0.0,0.0,0.06952599,0.0,0.2352997,0.75415075,0.17367975,1.1051977,0.008405983,0.20468087,0.0,0.6517248,0.0,0.0,0.0,0.0,0.0,0.123103246,0.25795743,0.61436784,0.0,0.0,1.2111422,0.0,0.0,0.0,0.3557917,0.0,0.318426,0.0,0.0,0.0,0.04924792,0.0,0.85961497,0.90610063,0.0,1.9870105,0.0,0.0,0.0,0.0,0.09931488,0.0,0.0,0.0,0.0,1.0143106,0.5807754,0.0",6,1.0516222,-11.890222,0.65570873
72,[드넬]C자수트레이닝세트DWZ31114A.jpeg,"0.0,0.0,0.0,0.6127816,0.0,1.8706377,0.46213478,0.8598287,0.0,0.0,0.35149044,0.52433807,0.0,0.0,0.1712851,0.055467457,0.0,0.0,0.053897366,0.648376,0.0,1.2070659,0.23931488,0.0,0.0,1.3595496,0.0,0.0,0.0,0.0,0.7534163,0.48085833,0.47233862,0.3566804,0.0,0.0,1.7055902,0.0,0.0,0.08795318,0.58598375,0.0,0.0,0.0,0.0,0.0,0.8090694,0.0,0.9507407,0.82477105,0.0,0.8571636,0.0,0.0,0.0,0.62528795,0.28094807,0.0,0.0,0.0,0.0,0.331357,0.6578226,0.0",2,1.7347395,17.294762,-0.061525483
73,[드넬]골드버튼원피스DWO31120A.jpeg,"0.0,0.0,0.0,0.0,0.35786882,1.0120069,0.0,0.7143862,0.0,0.0,0.41271317,0.5288247,0.0,0.09899226,0.13559394,0.0,0.0,0.0,0.3353582,0.65754294,0.13641709,0.6906637,0.0,0.35021162,0.0,1.0932462,0.0,0.19527006,0.0,0.0,0.0,0.049113423,0.0,0.5316844,0.0,0.0,1.3362906,0.3806161,0.0,0.0,0.4566547,0.0,0.0,0.0,0.0,0.0,0.598571,0.0,0.98248583,0.9783397,0.0,1.6610329,0.0,0.0,0.0,0.8685789,0.0,0.0,0.0,0.0,0.23607713,0.80639,0.6191504,0.0",6,1.6278931,4.4555044,-6.9680853
74,[드넬]넬배색반팔원피스DWO31035A.jpeg,"0.0,0.0,0.0,0.36795413,0.0,1.1034505,0.8969871,0.55023474,0.0,0.0,0.28209496,0.5387198,0.0,0.0,0.0,0.53879106,0.072065175,0.3464264,0.0,0.82177806,0.7995771,0.82748514,0.45708388,0.0,0.0,0.35163116,0.40483785,0.31377816,0.0,0.13524535,1.1373785,0.0,0.20976284,0.6848652,0.0,0.0,1.1430867,0.0,0.0,0.15362628,0.2976982,0.0,0.0,0.0,0.0,0.0,0.96591306,0.0,0.28144318,1.0419755,0.0,1.1844102,0.0,0.21098934,0.0,1.0493954,0.18107648,0.0,0.0,0.0,0.0,0.8672966,0.74372816,0.0",2,1.3399016,14.135553,8.652488
75,[드넬]노버튼카라원피스DWO23022A.jpeg,"0.0,0.0,0.0,0.30093396,0.0,0.7192194,0.0,0.6124964,0.0,0.0,0.0,0.42607266,0.0,0.0,0.022651404,0.07037726,0.6835177,0.0,0.0,0.53500026,0.064778134,0.6403304,0.35140938,0.0,0.0,0.34061557,0.16202456,0.18079284,0.0,0.26698637,0.30182368,0.14687255,0.0,0.83620864,0.0,0.0,0.6163957,0.0,0.0,0.0,0.65804535,0.41504788,0.0,0.0,0.0,0.0,0.43528253,0.0,0.71060145,0.8298583,0.0,1.281314,0.0,0.0,0.0,0.35368592,0.58902305,0.0,0.0,0.0,0.0,0.808495,0.21261927,0.0",9,1.2625875,10.933972,0.35003752
76,[드넬]다이아주름원피스DWO24164A.jpeg,"0.0,0.0,0.06760132,0.42493558,0.0,0.7148152,0.8686378,1.1525168,0.0,0.0,0.60101116,1.3350774,0.0,0.0,0.0,0.8452475,0.19588263,0.2674626,0.0,1.401408,0.34198147,1.0998846,0.34645653,0.0,0.0,0.99684674,0.0,0.5888203,0.105179384,0.0,0.720263,0.018030196,0.77738154,0.5840001,0.0,0.0,1.7891171,0.0,0.0,0.0,0.62334186,0.0,0.34829104,0.0,0.0,0.0,0.5473185,0.0,0.84924495,0.38204557,0.0,1.9368237,0.0,0.31689382,0.0,0.0,0.0,0.0,0.0,0.033474743,0.0,0.30249676,0.59483767,0.0",7,1.7123402,14.834906,11.979283
77,[드넬]동백플라워원피스DWO22298A.jpeg,"0.0,0.0,0.0,0.554805,0.0,1.3372978,0.67147267,0.5195337,0.0,0.0,0.058298945,0.7236049,0.0,0.0,0.0,0.48122916,0.4977545,0.0,0.0,0.91267115,0.3753906,0.5087183,0.21255195,0.0,0.0,0.73598945,0.0,0.24724266,0.0,0.095336735,0.82410693,0.3828547,0.23390174,0.49074566,0.0,0.0,1.0836815,0.0,0.0,0.09061426,0.3873062,0.08538115,0.0,0.0,0.0,0.0,0.46687937,0.0,0.7839548,1.0444413,0.0,1.4986987,0.0,0.20311606,0.0,0.54306215,0.37209663,0.18592659,0.0,0.0,0.0,0.9466844,0.45234922,0.0",2,1.0065247,17.065275,3.2147095
78,[드넬]리본타이원피스DWO31034A.jpeg,"0.0,0.0,0.0,0.49811283,0.0,0.7964239,0.72555,0.7873845,0.0,0.0,0.3024281,0.9942857,0.0,0.0,0.0,0.70464784,0.3445441,0.4341647,0.0,1.1968772,0.5228344,0.8152913,0.18787867,0.0,0.0,0.57210994,0.0,0.39767003,0.0,0.3690018,0.66450423,0.0,0.6236465,0.5475117,0.0,0.0,0.91454864,0.0,0.0,0.2870767,0.47374108,0.18767968,0.0,0.0,0.0,0.0,0.2104553,0.0,0.194577,0.5499184,0.0,1.768894,0.0,0.50624233,0.0,0.559018,0.0,0.08551633,0.0,0.0,0.0,0.7502439,0.4673226,0.0",7,1.0390068,13.635877,10.868532
79,[드넬]릴렉스무드셋업DWZ31239A.jpeg,"0.0,0.0,0.0,0.0,0.0,0.93736386,0.0,1.0177424,0.0,0.0,0.19000074,0.5092203,0.0,0.0,0.31071812,0.21775243,0.10265714,0.0026725754,0.053694636,0.4947276,0.055813596,1.3875161,0.0,0.0,0.0,0.98617965,0.0,0.038227774,0.0,0.0,0.0,0.3155228,0.0,0.14622867,0.0,0.0,1.7170532,0.22768486,0.0,0.16008209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8268848,0.44767514,0.0,1.2047063,0.0,0.0,0.0,0.72395885,0.048304595,0.0,0.0,0.032684147,0.2768931,0.69029534,0.71998245,0.0",6,1.63054,-8.488811,5.7168927
80,[드넬]스퀘어벌룬원피스DWO23156A.jpeg,"0.0,0.0,0.0,0.46436676,0.0,0.27759504,0.0,1.1545167,0.0,0.0,0.07333702,0.563238,0.0,0.0,0.0,0.0,0.0,0.0,0.19986954,0.05514948,0.0,1.052717,0.0,0.0,0.0,0.5364293,0.0,0.3515312,0.0,0.0,0.20151982,0.3959769,0.10438251,0.20529683,0.0,0.0,1.0954969,0.618527,0.0,0.0,0.36821812,0.0,0.57107514,0.0,0.0,0.0,0.17718822,0.0,0.6019566,0.8069081,0.0,1.9290991,0.0,0.0,0.0,0.2597729,0.0,0.0,0.0,0.0,0.0,0.84337956,0.4679926,0.0",6,1.0673172,-14.957056,0.6183104
81,[드넬]스티치데님원피스DWO31074A.jpeg,"0.0,0.0,0.0,0.0,0.1928367,1.0967524,0.0,0.37492973,0.0,0.0,0.3192175,0.55578244,0.0,0.0,0.0,0.0,0.17218727,0.35486627,0.0,0.87228304,0.4562561,0.569098,0.14999443,0.17066777,0.0,0.6748874,0.29121068,0.16517985,0.0,0.0,0.27715132,0.0,0.0,0.813288,0.0,0.0,1.101018,0.013768196,0.0,0.0,0.19511354,0.0,0.0,0.0,0.0,0.0,0.55935496,0.0,0.522385,0.75036764,0.0,1.4223888,0.0,0.0,0.0,0.4629075,0.07518463,0.035996974,0.0,0.0,0.11341953,1.0308297,0.6355477,0.0",0,1.1739213,4.0931506,-6.2530003
82,[드넬]슬리핏배색원피스DWO23124A.jpeg,"0.0,0.0,0.0,0.12589207,0.0,0.33723122,0.052317172,0.8364901,0.0,0.0,0.0,0.47380233,0.0,0.15656507,0.0,0.0,0.15236384,0.39598033,0.024986237,1.104012,0.0,0.9275429,0.0,0.0,0.0,0.025253892,0.0,0.13366726,0.0,0.0,0.32668293,0.0,0.07437192,0.26076925,0.0,0.0,1.1749525,0.16771281,0.0,0.02027513,0.25708967,0.0,0.0,0.0,0.0,0.0,0.054881707,0.0,0.47121614,0.4041405,0.0,1.8287699,0.0,0.0,0.0,0.553069,0.0,0.0,0.0,0.0,0.0,0.6139024,0.93886447,0.0",1,0.9082592,-3.6364686,4.395964
83,[드넬]오르셔링원피스DWO24128A.jpeg,"0.0,0.0,0.0,0.24917008,0.0,0.87284195,0.35417843,0.6201811,0.0,0.0,0.08135772,0.6026716,0.0,0.0,0.0,0.25951457,0.24971306,0.40740108,0.0,0.6556021,0.5928051,0.9317927,0.23961341,0.0,0.0,0.16510525,0.26244897,0.207698,0.0,0.23530883,0.99664426,0.0,0.0,0.52681917,0.0,0.0,0.84854144,0.0,0.0,0.031939134,0.5344518,0.0,0.0,0.0,0.0,0.0,0.78359234,0.0,0.31795782,0.7323998,0.0,1.4880617,0.0,0.0,0.0,0.7962058,0.1801812,0.0,0.0,0.0,0.0,0.7651328,0.78837407,0.0",0,0.91789556,6.470744,5.9581704
84,[드넬]오마이원피스DWO32020A.jpeg,"0.0,0.0,0.0,0.12438168,0.0,0.6590203,0.0,0.8572305,0.0,0.0,0.0,0.7621762,0.0,0.0,0.0,0.296545,0.0,0.15512079,0.0,1.0658787,0.45968848,0.98469406,0.07381219,0.0,0.0,0.3866877,0.0,0.2589522,0.0,0.0,0.3395674,0.0,0.3204574,0.08078815,0.0,0.0,1.7800391,0.07284963,0.0,0.0,0.5139526,0.0,0.065371215,0.0,0.0,0.0,0.66327256,0.0,0.59024787,0.5027938,0.0,1.8576064,0.0,0.36004576,0.0,0.37635365,0.0,0.0,0.0,0.0002978146,0.0,0.59022444,0.84422857,0.0",8,1.2170515,-5.6633644,4.8894906
85,[드넬]제티아노락반바지세트DWZ31048A.jpeg,"0.0,0.0,0.15589796,0.30418995,0.0,0.91941166,1.1069456,0.7568879,0.0,0.0,0.100664854,0.86877966,0.0,0.0,0.0,0.43959635,0.0,0.70054626,0.0,1.2901767,0.17196196,1.1146752,0.53653544,0.0,0.0,0.8649263,0.0,0.07522985,0.0,0.0,0.34293446,0.0,0.42466122,0.5735588,0.0,0.0,1.758494,0.0,0.0,0.0,0.0058145225,0.0,0.037586898,0.0,0.0,0.0,0.17674562,0.0,0.37021703,0.49314934,0.0,1.4446578,0.0,0.647166,0.0,0.60053676,0.2029576,0.21174437,0.0,0.0,0.0,0.43215764,0.6273145,0.0",7,1.4061811,15.538678,11.212487
86,[드넬]코코금장트위드자켓원피스DWO24051A.jpeg,"0.0,0.0,0.0,0.6595646,0.0,0.67023253,0.0,1.0488288,0.0,0.0,0.3481679,0.45274597,0.0,0.0,0.0,0.0,0.0781886,0.040136725,0.2628646,0.5385279,0.0,1.0383196,0.0,0.0,0.0,0.27143607,0.0,0.3166395,0.0,0.0,0.6491579,0.32247534,0.19977738,0.19945176,0.0,0.0,1.0948867,0.12458688,0.0,0.0,0.69584686,0.0,0.049265385,0.0,0.0,0.0,0.838951,0.0,0.9027336,0.7875792,0.0,1.6278687,0.0,0.0,0.0,0.44587725,0.15704063,0.0,0.0,0.0,0.0,0.48456228,0.446407,0.0",9,1.170027,-0.4552788,-3.4193797
87,[드넬]트위드투피스DWZ31063A.jpeg,"0.0,0.0,0.04929623,0.051430523,0.25281972,1.0184994,0.0,0.9504324,0.0,0.0,0.16966796,1.2865282,0.0,0.0,0.0,0.55973494,0.10299361,0.0,0.25022018,0.92504877,0.4759622,0.7530807,0.0,0.0,0.0,0.7872313,0.0,0.767916,0.0,0.0,0.65080136,0.5297476,0.0,0.24743292,0.0,0.0,1.3573221,0.008240044,0.0,0.0,0.35522592,0.0,0.3841398,0.0,0.0,0.0,0.100533426,0.0,0.6673883,0.14678341,0.0,1.7082427,0.0,0.54952824,0.0,0.138731,0.0,0.0,0.0,0.0,0.0,1.0467371,0.033354104,0.0",9,1.7780141,-5.960291,8.555308
88,[드넬]포켓카라데님원피스DWO24258A.jpeg,"0.0,0.0,0.0,0.513734,0.27952945,1.1757424,0.0,0.82819295,0.0,0.0,0.41255426,0.9098176,0.0,0.0,0.0,0.0,0.5988864,0.0,0.592801,1.0072826,0.3874693,1.2659638,0.0,0.42810324,0.0,0.61736536,0.0,0.23230106,0.0,0.0,0.101739466,0.07828623,0.13807203,0.4604707,0.0,0.0,0.5138936,0.01053983,0.0,0.0,0.6320774,0.0,0.0930025,0.0,0.0,0.0,0.13870624,0.0,0.9611765,0.63717914,0.0,1.4782342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033241153,0.96224934,0.3542388,0.0",5,1.490749,-10.353932,3.2625542
89,[드넬]훌프랜드원피스DWO24135A.jpeg,"0.0,0.0,0.0,0.0,0.0,0.59072036,0.0,0.5776347,0.0,0.0,0.0,0.18699664,0.0,0.0,0.0,0.0,0.28757787,0.0,0.09459692,0.8458353,0.0,0.751487,0.0,0.0,0.0,0.063555986,0.11670525,0.0,0.0,0.09350282,0.30086112,0.0,0.0,0.2792828,0.0,0.0,0.89612937,0.0,0.0,0.09386861,0.67574155,0.022415444,0.0,0.0,0.0,0.0,0.24913242,0.0,0.12572554,0.8022357,0.0,1.6567386,0.0,0.0,0.0,0.49460745,0.0,0.0,0.0,0.0,0.0,0.39159256,0.24652801,0.0",3,0.7674425,2.2327852,-0.3904671
90,[루시다]로네 빅 카라 원피스.jpeg,"0.0,0.0,0.0,0.2928438,0.0,0.75001,0.0,0.6416623,0.0,0.0,0.0,0.0,0.0,0.030459434,0.0,0.0,0.43531,0.28649107,0.44745094,0.49188304,0.08406842,0.8206911,0.12871984,0.0,0.0,0.33804023,0.0,0.0,0.0,0.39052123,0.03963843,0.0,0.07446058,0.38268563,0.0,0.0,1.1784649,0.0,0.0,0.18282682,0.6185634,0.0,0.0,0.0,0.0,0.0,0.62598664,0.0,0.2636176,1.0358115,0.0,1.8583992,0.0,0.0,0.0,0.78850603,0.012141809,0.0,0.0,0.0,0.0,0.36260614,0.18115693,0.0",3,0.9413619,3.4992244,-1.4834146
91,[루시다]미로 핀턱 원피스.jpeg,"0.0,0.0,0.0,0.5594294,0.0,1.3822408,0.42211586,1.3576488,0.0,0.0,0.0,0.3075276,0.0,0.0,0.0,0.550838,0.13808382,0.0,0.0,0.5266973,0.32831806,0.6637998,0.29380387,0.0,0.0,0.643025,0.45364955,0.0,0.0,0.23048854,0.9012959,0.09046301,0.23225243,0.41683713,0.0,0.0,0.7513373,0.0,0.0,0.0,0.09654108,0.013419792,0.0,0.0,0.0,0.0,0.25681162,0.0,0.92698765,1.6219848,0.0,1.31872,0.0,0.0,0.0,0.26572123,0.584942,0.0,0.0,0.0,0.0,0.43770525,0.7943295,0.0",2,1.3845831,15.32457,-1.2283276
92,[루시다]에이드 셔츠 원피스.jpeg,"0.0,0.0,0.0,0.48620287,0.0,0.7492241,0.0,0.84824145,0.0,0.28669485,0.0,0.6560645,0.0,0.0,0.0,0.18091583,0.2847141,0.14653483,0.20781347,0.76746607,0.34264082,1.0393342,0.19076374,0.0,0.0,0.0,0.0,0.38960958,0.0,0.012906402,0.58655185,0.0,0.022867337,0.62499535,0.0,0.0,0.8975025,0.0,0.0,0.0,0.4894368,0.17482524,0.00081428885,0.0,0.0,0.0,0.0,0.0,0.671504,0.746894,0.0,1.9076271,0.0,0.0,0.0,0.0,0.14795941,0.19643475,0.0,0.0,0.0,0.9788792,0.63080776,0.0",9,0.91193026,-6.7207365,-0.9948728
93,[루시다]에타 아노락 퍼프 원피스.jpeg,"0.0,0.0,0.0,0.9835132,0.0,0.656024,0.0,1.0955619,0.0,0.0680388,0.0,0.59393233,0.0,0.0,0.0,0.0,0.5066819,0.0,0.34725755,0.5441343,0.0,1.1689603,0.05494392,0.0,0.0,0.36290187,0.0,0.0,0.0,0.0,0.5590179,0.6031445,0.42271015,0.33036152,0.0,0.0,1.0682483,0.0,0.0,0.11276005,0.64216936,0.1426376,0.27084532,0.0,0.0,0.0,0.03125727,0.0,1.0284171,1.0156655,0.0,1.8766825,0.0,0.0,0.0,0.037766814,0.0,0.0,0.0,0.0,0.0,0.7562256,0.88753104,0.0",5,1.0013498,-12.244656,4.004879
94,[루시다]지크 린넨 원피스.jpeg,"0.0,0.0,0.0,0.09839141,0.0,1.30182,0.9487399,0.45090395,0.0,0.0,0.498579,1.0600816,0.0,0.0,0.0,0.498609,0.21409023,0.54227644,0.0,1.1899096,0.8920469,0.8948926,0.44650254,0.0,0.0,0.7109057,0.03481716,0.46844476,0.0,0.08765367,1.0402448,0.0,0.21903023,0.889839,0.0,0.0,1.2280427,0.0,0.0,0.12737957,0.6152228,0.0,0.0,0.0,0.0,0.0,0.71175337,0.0,0.5979773,0.87763685,0.0,1.2658392,0.0,0.24080583,0.0,0.7962486,0.21635072,0.11846155,0.0,0.020887747,0.0,0.8867331,0.92914474,0.0",7,1.063317,15.198438,8.773145
95,[루시다]파운 바스락 원피스.jpeg,"0.0,0.0,0.0,0.13039201,0.0,0.62405926,0.47941032,0.7989786,0.008768737,0.0,0.0,0.23366573,0.0,0.21581364,0.0,0.0,0.537214,0.31583932,0.0,0.9736641,0.033370584,0.9029616,0.74815553,0.0,0.0,0.0,0.38699684,0.0,0.0,0.43271196,0.6846623,0.0,0.059652597,0.39782238,0.0,0.0,0.51154506,0.0,0.0,0.3030225,0.0,0.040785596,0.0,0.0,0.0,0.0,0.2680609,0.0,0.0059621707,0.6113912,0.0,1.2467126,0.0,0.0,0.0,0.6618195,0.23065835,0.0,0.0,0.0,0.0,0.28353065,0.4358717,0.0",3,1.2892393,7.307279,2.5760567
96,[르니앤맥코이] 트렌치 집업 스타일 언발 플레어 원피스 MK04OP400HJJ MK09OP002HJY.jpeg,"0.0,0.0,0.0,0.8832147,0.0,0.87733805,0.0,1.1439017,0.0,0.0,0.0,0.0,0.0,0.0,0.24310982,0.0,0.04709503,0.0,0.20973656,0.3563512,0.0,1.4252082,0.15159714,0.0,0.0,0.050735265,0.0,0.17073491,0.0,0.0,0.28953606,0.19204144,0.10079014,0.41521117,0.0,0.0,1.1055834,0.18439133,0.0,0.0,0.06590569,0.19648892,0.22490463,0.0,0.0,0.0,0.0,0.0,1.0660343,1.0539274,0.0,1.263948,0.0,0.0,0.0,0.0,0.47489864,0.0,0.0,0.0,0.17075104,0.4997204,0.4256117,0.0",5,1.0284714,-14.294219,4.8130517
97,[르니앤맥코이] 포스트카드 드로잉 5부소매 리본벨트 원피스 LJ08OP103 LK08OP101.jpeg,"0.0,0.0,0.0,0.5751052,0.0,0.59210503,0.36354232,0.688618,0.0,0.0,0.0,0.33348083,0.0,0.0,0.0,0.45835888,0.26960486,0.24397814,0.0,0.9615289,0.41668618,0.84832597,0.26226735,0.0,0.0,0.0,0.0,0.18838899,0.0,0.42703536,1.0310712,0.0,0.10054756,0.5142149,0.0,0.0,0.72090364,0.0,0.0,0.41243678,0.41980729,0.06412554,0.0,0.0,0.0,0.0,0.3407039,0.0,0.20519108,0.9706566,0.0,1.5290363,0.0,0.19682896,0.0,0.846948,0.07113168,0.0,0.0,0.0,0.0,0.6979694,0.48383635,0.0",0,1.2346435,6.758482,4.623295
98,[미니멈] 니트 카라 버튼 원피스 MWCGKO8010.jpeg,"0.0,0.0,0.20481518,0.0,0.0,0.16073513,0.0,0.44714314,0.0,0.1513118,0.0,0.263109,0.0,0.07467064,0.14949587,0.0,0.0,0.0,0.0,1.2852042,0.19680646,1.2033281,0.0,0.0,0.0,0.08535892,0.28623435,0.0,0.0,0.1951482,0.0,0.0,0.05612886,0.44797346,0.0,0.0,1.3836769,0.30398953,0.0,0.0,0.12735057,0.0,0.0,0.0,0.0,0.0,0.10743295,0.0,0.6911342,0.3909909,0.0,2.0859065,0.0,0.0,0.0,0.1214301,0.0,0.0,0.0,0.0,0.0,0.34763598,0.5812426,0.0",1,0.6296122,-11.332103,-5.4459743
99,[미니멈] 배색 카라 원피스 MWDGWO9140.jpeg,"0.0,0.0,0.0,0.28888625,0.0,0.04856223,0.0,0.4758617,0.0,0.075986445,0.0,0.65930873,0.0,0.0,0.0,0.0,0.08087635,0.18742514,0.04622498,1.0572295,0.21180093,0.9574909,0.0,0.0,0.0,0.12597868,0.47123536,0.040089116,0.0,0.35977906,0.42672533,0.0,0.0,0.56510663,0.0,0.0,1.1057829,0.0,0.0,0.119005054,0.5565178,0.0,0.0,0.0,0.0,0.0,0.27419314,0.08829284,0.4639377,0.6189283,0.0,1.9659843,0.0,0.0,0.0,0.31555873,0.07186966,0.0,0.0,0.0,0.0,0.4031484,0.88429254,0.0",1,0.9130032,-1.1449274,2.6796725
100,[미니멈] 보카시 니트 후드 롱원피스 MVAAKO1040.jpeg,"0.0,0.0,0.057246894,0.11870974,0.0,0.34134328,0.0,0.19629258,0.020739853,0.15477243,0.0,0.61977386,0.0,0.09358503,0.0,0.0,0.0,0.06069091,0.15273267,1.3563879,0.17516351,1.1613622,0.0,0.0,0.0,0.04242578,0.47422078,0.049979858,0.0,0.1496684,0.34165162,0.0,0.0,0.9580839,0.0,0.0,1.296764,0.0,0.0,0.31953913,0.34738007,0.0,0.0,0.0,0.0,0.0,0.27562007,0.47345123,0.8386856,0.47723714,0.0,1.9498413,0.0,0.0,0.0,0.14085448,0.18776849,0.0,0.0,0.0,0.0,0.1566056,0.81390023,0.0",1,1.189051,-3.5753124,-7.7921557
101,[미니멈] 울 플리츠 랩 원피스 MWDGWO0120.jpeg,"0.0,0.0,0.2937089,0.0910873,0.0,0.0,0.0,0.53919417,0.0,0.16732232,0.0,0.05164671,0.0,0.0,0.2835223,0.0,0.0,0.0,0.0,1.1409887,0.16854188,1.3865855,0.0,0.0,0.0,0.23656595,0.09941156,0.0,0.0,0.41409674,0.0,0.0,0.11545679,0.35047424,0.0,0.0,1.3679701,0.43211398,0.0,0.0,0.109034896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70320547,0.36855033,0.0,2.1650577,0.0,0.0,0.0,0.15319556,0.0,0.0,0.0,0.0,0.0,0.5946025,0.6093663,0.0",1,0.82715404,-11.247024,-5.757725
102,[미니멈] 플레어 심플 원피스 MUDAWO1070.jpeg,"0.0,0.0,0.0,0.32678473,0.0,0.12006652,0.0,0.3601106,0.0,0.33810288,0.0,0.316917,0.0,0.025201946,0.21147963,0.0,0.0,0.11031619,0.0,1.5935179,0.058163285,1.5703975,0.0,0.0,0.0,0.46469218,0.045136526,0.0,0.0,0.0,0.29204327,0.0,0.0,0.019368142,0.0,0.0,1.7597439,0.26586974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45431206,0.29291773,0.0,2.1430428,0.0,0.0,0.0,0.06048405,0.0,0.0,0.0,0.0,0.0,0.46303838,1.2303286,0.0",1,1.2932459,-12.406343,-6.1519575
103,[바이김희준] 투투 원피스 OPS2022SS39.jpeg,"0.0,0.0,0.0,0.29528612,0.0,0.66098493,0.0,0.6504371,0.0,0.0,0.0,0.4777627,0.0,0.0,0.0,0.0677256,0.0,0.32865754,0.0,0.6347656,0.6443856,0.9251588,0.06328541,0.0,0.0,0.0,0.21819288,0.1853502,0.0,0.07472947,0.5683087,0.0,0.0,0.34718478,0.0,0.0,1.0675207,0.23530543,0.0,0.0,0.25144666,0.0,0.0,0.0,0.0,0.0,0.14175436,0.0,0.36366838,0.87024415,0.0,1.8151463,0.0,0.0,0.0,0.40326548,0.17897269,0.0,0.0,0.0,0.0,0.9069579,0.3860023,0.0",8,0.68502843,-1.6605444,-0.5293856
104,[셀럽착용]사선 버튼 원피스 (3 color).jpeg,"0.0,0.0,0.0,0.20008048,0.0,0.51461565,0.0,0.6839498,0.0,0.0,0.0,0.3426671,0.0,0.0,0.19233622,0.0,0.0,0.0,0.12293449,0.59202284,0.0,1.01211,0.0,0.14605907,0.0,0.36574194,0.0,0.014859587,0.0,0.0,0.055484712,0.0,0.0,0.17375238,0.0,0.0,0.8638798,0.33214304,0.0,0.0,0.3615358,0.0,0.077674165,0.0,0.0,0.0,0.6501274,0.0,0.5203615,0.9333332,0.0,1.6808634,0.0,0.0,0.0,0.1762352,0.30722928,0.0,0.0,0.0,0.0,0.8736942,0.21200606,0.0",9,0.92315584,-4.901915,-1.2541451
105,[시즌오프][신상] 오픈 칼라 셔츠 원피스_SWWOPN22080.jpeg,"0.0,0.0,0.0,0.18773407,0.0,0.9525057,0.2916752,0.56289095,0.0,0.0,0.0,0.49670455,0.0,0.0,0.0,0.17884493,0.29048005,0.3159728,0.0,0.8446876,0.6868699,0.88376725,0.59560686,0.0,0.0,0.14257929,0.77488714,0.0049325004,0.0,0.45352125,0.710438,0.0,0.031440035,1.1034925,0.0,0.0,1.0989678,0.0,0.0,0.28442448,0.39198112,0.07977815,0.0,0.0,0.0,0.0,0.34400403,0.0,0.0,0.7219121,0.0,1.3515458,0.0,0.0,0.0,0.603881,0.52031505,0.079478115,0.0,0.0,0.0,1.007009,0.66033566,0.0",4,0.66649765,10.234325,6.854581
106,[신상] (~77size) 벨티드 오픈카라 셔츠 원피스 (BGOAF7584).jpeg,"0.0,0.0,0.11075554,0.0,0.0,0.24111998,0.0,0.66563636,0.0,0.11164836,0.0,0.36715406,0.0,0.0,0.20822483,0.0,0.0,0.0,0.0,0.8895757,0.49329025,1.0526171,0.0,0.073541775,0.0,0.024959415,0.21342404,0.0,0.0,0.31192198,0.0,0.0,0.0,0.34715584,0.0,0.0,1.1555054,0.4454465,0.0,0.0,0.4166252,0.0,0.0,0.0,0.0,0.0,0.1116851,0.0,0.5363291,0.7408132,0.0,1.9188775,0.0,0.0,0.0,0.27601773,0.14187618,0.0,0.0,0.0,0.0,0.78397727,0.35897493,0.0",1,0.76468486,-7.733701,-6.8084416
107,[신상] 오픈카라 버튼 데님 원피스 (SGOKG0593).jpeg,"0.0,0.0,0.0,0.21616703,0.061453372,0.47162974,0.0,0.89671206,0.107332885,0.2829035,0.0,0.26803774,0.0,0.0,0.27151978,0.0,0.30745244,0.14028084,0.052136898,0.9066988,0.0,1.1580085,0.0,0.8324076,0.0,0.49633798,0.0,0.18362501,0.0,0.0,0.0,0.0,0.0,0.02335316,0.0,0.0,1.2596812,0.9143369,0.0,0.0,0.04634586,0.0,0.17644787,0.0,0.0,0.0,0.15920123,0.0,0.36671323,1.0536622,0.0,2.1160278,0.0,0.0,0.0,0.0,0.21166429,0.0,0.0,0.0,0.0,0.96818006,0.22584423,0.0",6,1.1401442,-8.799903,-11.533846
108,[신상] 플리츠 슬리브 드롭웨이스트 원피스 (BGOAF7557).jpeg,"0.0,0.0,0.16601655,0.0,0.079205886,0.14584672,0.0,0.76542014,0.0,0.24647936,0.0,0.61227155,0.0,0.13863236,0.21207194,0.0,0.0,0.31837696,0.0,0.9255665,0.38503617,1.1558578,0.0,0.21550214,0.0,0.14768177,0.18742296,0.0,0.0,0.040717244,0.0,0.0,0.0,0.2698078,0.0,0.0,1.5847274,0.80223864,0.0,0.0,0.3788923,0.0,0.0026651323,0.0,0.0,0.0,0.078572124,0.0,0.20044866,0.66883415,0.0,1.9463437,0.0,0.0,0.0,0.30339944,0.12246925,0.0,0.0,0.0,0.0,0.8737799,0.69313806,0.0",1,1.0386137,-10.636697,-8.778848
